name,Price,year,fuel_type,kms_driven,company
Hyundai Venue,1099000.0,2019,Petrol,20469.0,Hyundai
Hyundai i20,425000.0,2011,Petrol,60000.0,Hyundai
Maruti Swift Dzire,445000.0,2012,Petrol,70000.0,Maruti
Skoda Rapid,320000.0,2014,Diesel,150000.0,Skoda
Volkswagen Vento,775000.0,2017,Petrol,46258.0,Volkswagen
Maruti Wagon R,327000.0,2013,Petrol,54242.0,Maruti
Honda Jazz,661000.0,2017,Petrol,90727.0,Honda
Mahindra XUV500,775000.0,2012,Diesel,100000.0,Mahindra
Maruti Swift Dzire,682000.0,2017,Petrol,31003.0,Maruti
Hyundai Grand i10,577000.0,2017,Petrol,24233.0,Hyundai
Volkswagen Polo,500000.0,2015,Petrol,90000.0,Volkswagen
Honda Jazz,679000.0,2017,Petrol,36983.0,Honda
Mercedes-Benz B Class,1445000.0,2014,Diesel,68915.0,Mercedes-Benz
Maruti Swift,776000.0,2021,Petrol,5440.0,Maruti
Tata Tiago,690000.0,2021,Petrol,8096.0,Tata
Skoda Rapid,380000.0,2012,Diesel,120000.0,Skoda
Renault Duster,560000.0,2014,Petrol,60000.0,Renault
Tata Safari Storme,1125000.0,2017,Diesel,120000.0,Tata
Renault Lodgy,515000.00000000006,2015,Diesel,125903.0,Renault
Hyundai i20,799000.0,2018,Petrol,33040.0,Hyundai
Toyota Fortuner,1200000.0,2009,Diesel,110000.0,Toyota
Hyundai i20,835000.0,2019,Diesel,30722.0,Hyundai
Honda City,750000.0,2016,Diesel,80000.0,Honda
Toyota Fortuner,1275000.0,2009,Diesel,120000.0,Toyota
Honda City,527000.0,2014,Petrol,58778.0,Honda
Maruti S-Presso,426000.0,2019,Petrol,51395.0,Maruti
Ford Ecosport,625000.0,2015,Petrol,100000.0,Ford
Maruti Swift Dzire,447000.0,2013,Petrol,65881.0,Maruti
Maruti Swift,552000.0,2014,Petrol,49934.0,Maruti
Honda City,795000.0,2016,Diesel,91000.0,Honda
Maruti Celerio X,459000.0,2018,Petrol,61576.0,Maruti
Maruti Ciaz,700000.0,2016,Petrol,114321.0,Maruti
Maruti S-Presso,405000.0,2019,Petrol,53125.0,Maruti
Renault KWID,536000.0,2020,Petrol,36462.0,Renault
Renault Duster,894999.9999999999,2018,Petrol,13000.0,Renault
Hyundai Verna,1375000.0,2018,Diesel,41000.0,Hyundai
Volkswagen Polo,880000.0000000001,2017,Petrol,94471.0,Volkswagen
Toyota Innova,1030000.0,2011,Diesel,58000.0,Toyota
Maruti Wagon R,475000.0,2016,Petrol,46000.0,Maruti
MG Astor,1150000.0,2022,Petrol,10000.0,MG
Toyota Urban cruiser,960000.0,2021,Petrol,50000.0,Toyota
Maruti Celerio,532000.0,2020,Petrol,36004.0,Maruti
Honda City,651000.0,2016,Petrol,58808.0,Honda
Hyundai i20,715000.0,2016,Petrol,31983.0,Hyundai
Maruti Vitara Brezza,740000.0,2016,Diesel,78536.0,Maruti
Kia Seltos,1700000.0,2022,Diesel,20000.0,Kia
Maruti Swift Dzire,455000.0,2013,Petrol,54134.0,Maruti
Kia Seltos,1698999.9999999998,2021,Petrol,10000.0,Kia
Hyundai Grand i10,524000.0,2019,Petrol,27227.0,Hyundai
Jeep Compass,1764999.9999999998,2019,Petrol,25508.0,Jeep
Hyundai i20,525000.0,2017,Petrol,30000.0,Hyundai
Kia Seltos,1600000.0,2019,Petrol,20000.0,Kia
Volkswagen Vento,360000.0,2012,Diesel,100000.0,Volkswagen
Mahindra Thar,1650000.0,2021,Petrol,20000.0,Mahindra
Hyundai i20,410000.0,2011,Petrol,50000.0,Hyundai
Hyundai i20,850000.0,2019,Diesel,40000.0,Hyundai
Hyundai Venue,1260000.0,2021,Petrol,19047.0,Hyundai
Tata Nexon,850000.0,2020,Petrol,50000.0,Tata
Maruti Celerio,493000.0,2018,Petrol,64453.0,Maruti
Honda Brio,505000.0,2018,Petrol,43387.0,Honda
Maruti Baleno,825000.0,2020,Petrol,36538.0,Maruti
Hyundai i20 Active,682000.0,2017,Petrol,36787.0,Hyundai
Maruti Celerio,486000.00000000006,2018,Petrol,32112.0,Maruti
Hyundai Grand i10,540000.0,2017,Petrol,53701.0,Hyundai
Hyundai Grand i10,530000.0,2018,Petrol,30000.0,Hyundai
Maruti Alto 800,407000.0,2020,Petrol,26085.0,Maruti
Hyundai Grand i10,453000.0,2016,Petrol,46894.0,Hyundai
Kia Sonet,1010000.0,2021,Petrol,30000.0,Kia
Honda CR-V,1675000.0,2017,Petrol,53692.0,Honda
Mahindra XUV500,1645000.0,2018,Diesel,37809.0,Mahindra
Tata Tiago,625000.0,2018,Petrol,33000.0,Tata
Maruti Wagon R,635000.0,2022,Petrol,30813.0,Maruti
Hyundai Verna,550000.0,2013,Diesel,56254.0,Hyundai
Maruti Ciaz,1025000.0,2020,Petrol,15727.0,Maruti
Mahindra e2o Plus,550000.0,2017,Electric,20000.0,Mahindra
MG Comet EV,950000.0,2023,Electric,150.0,MG
Hyundai i20,977000.0,2021,Petrol,21113.0,Hyundai
Hyundai Elantra,1705000.0,2021,Diesel,71775.0,Hyundai
Maruti Swift,667000.0,2018,Petrol,59882.0,Maruti
Hyundai Grand i10,494000.00000000006,2014,Petrol,24463.0,Hyundai
Honda City,636000.0,2015,Petrol,72352.0,Honda
Ford Ecosport,792000.0,2017,Diesel,90928.0,Ford
Nissan Magnite,695000.0,2021,Petrol,10000.0,Nissan
Ford Figo,360000.0,2014,Petrol,60000.0,Ford
Maruti Omni,58000.0,1998,Petrol,80000.0,Maruti
Maruti Vitara Brezza,827000.0,2016,Diesel,117530.0,Maruti
Maruti Swift,382000.0,2011,Petrol,102814.0,Maruti
Tata Tiago,650000.0,2021,Petrol,20000.0,Tata
Maruti Celerio,512000.0,2017,Petrol,34801.0,Maruti
Maruti Celerio,463000.0,2018,Petrol,51877.0,Maruti
Hyundai Verna,1500000.0,2023,Petrol,10000.0,Hyundai
Maruti Celerio X,525000.0,2018,Petrol,17125.0,Maruti
Renault Duster,460000.0,2014,Diesel,30000.0,Renault
Maruti Baleno,627000.0,2016,Petrol,50318.0,Maruti
Hyundai Verna,511000.00000000006,2012,Petrol,46123.0,Hyundai
Hyundai Getz,55000.0,2006,Petrol,120000.0,Hyundai
Hyundai i20,600000.0,2015,Diesel,70000.0,Hyundai
Volkswagen Jetta,1285000.0,2014,Diesel,33360.0,Volkswagen
Tata Altroz,750000.0,2023,Petrol,10000.0,Tata
Hyundai Santro Xing,130000.0,2006,Petrol,60000.0,Hyundai
Hyundai i20,985000.0,2021,Petrol,11045.0,Hyundai
Volkswagen Vento,1045000.0,2018,Diesel,51406.0,Volkswagen
Tata Indica V2,200000.0,2012,Diesel,70000.0,Tata
Maruti Baleno,710000.0,2017,Petrol,26031.0,Maruti
Maruti Swift,586000.0,2016,Petrol,30740.0,Maruti
MG Astor,1500000.0,2022,Petrol,20000.0,MG
Maruti Ignis,584000.0,2017,Petrol,65909.0,Maruti
Hyundai i20,409000.0,2013,Petrol,140590.0,Hyundai
Maruti Swift Dzire,738000.0,2019,Petrol,51801.0,Maruti
Hyundai Xcent,380000.0,2015,Diesel,80000.0,Hyundai
Hyundai i20,656000.0,2017,Petrol,62621.0,Hyundai
Maruti Swift,483000.0,2014,Petrol,79068.0,Maruti
Maruti Swift,510000.0,2018,Petrol,50000.0,Maruti
Volkswagen Ameo,750000.0,2018,Diesel,30000.0,Volkswagen
Hyundai i10,185000.0,2008,Petrol,72000.0,Hyundai
Hyundai i10,180000.0,2008,Petrol,80000.0,Hyundai
Mahindra XUV500,1245000.0,2016,Diesel,36314.0,Mahindra
Volkswagen Polo,300000.0,2010,Petrol,67000.0,Volkswagen
Tata Nexon EV Prime,1350000.0,2020,Electric,30000.0,Tata
Tata Nexon EV Prime,1450000.0,2022,Electric,21236.0,Tata
Maruti Ignis,546000.0,2017,Petrol,47488.0,Maruti
Honda Jazz,533000.0,2016,Petrol,56814.0,Honda
Honda City,160000.0,2004,Petrol,90000.0,Honda
Hyundai i10,332000.0,2012,Petrol,63206.0,Hyundai
Maruti Ciaz,809000.0,2018,Petrol,61103.0,Maruti
Maruti Alto,200000.0,2008,Petrol,70000.0,Maruti
Maruti Celerio,347000.0,2015,Petrol,112268.0,Maruti
Maruti Swift,150000.0,2006,Petrol,70000.0,Maruti
Volkswagen Taigun,1359000.0,2021,Petrol,97346.0,Volkswagen
Hyundai Grand i10,543000.0,2018,Petrol,36977.0,Hyundai
Maruti Swift,150000.0,2006,Petrol,70000.0,Maruti
Hyundai i20,475000.0,2013,Diesel,60000.0,Hyundai
Hyundai Santro,110000.0,2003,Petrol,80000.0,Hyundai
Renault KWID,350000.0,2016,Petrol,35000.0,Renault
Hyundai Getz,135000.0,2006,Petrol,100000.0,Hyundai
Maruti Wagon R,170000.0,2005,Petrol,90000.0,Maruti
Toyota Innova,1449000.0,2015,Diesel,50000.0,Toyota
Maruti Alto K10,300000.0,2015,Petrol,50000.0,Maruti
Maruti Wagon R,377000.0,2014,Petrol,40082.0,Maruti
Maruti Swift Dzire,638000.0,2017,Diesel,112566.0,Maruti
Hyundai Creta,1575000.0,2020,Petrol,68000.0,Hyundai
Maruti Wagon R,674000.0,2021,Petrol,61978.0,Maruti
Maruti Wagon R,613000.0,2021,Petrol,27658.0,Maruti
Kia Seltos,1145000.0,2019,Petrol,26000.0,Kia
Hyundai i20,595000.0,2015,Petrol,43371.0,Hyundai
Ford Ecosport,450000.0,2014,Diesel,120000.0,Ford
Honda Jazz,599000.0,2017,Petrol,67633.0,Honda
Maruti Baleno,625000.0,2016,Petrol,76794.0,Maruti
Toyota Innova,750000.0,2011,Diesel,120000.0,Toyota
Chevrolet Cruze,445000.0,2010,Diesel,100000.0,Chevrolet
Toyota Camry,120000.0,2004,Petrol,100000.0,Toyota
Hyundai i10,320000.0,2012,Petrol,50000.0,Hyundai
Kia Sonet,1350000.0,2022,Diesel,20000.0,Kia
Maruti Alto,165000.0,2006,Petrol,120000.0,Maruti
Fiat Punto Abarth,525000.0,2018,Petrol,50000.0,Fiat
Hyundai Creta,888000.0000000001,2015,Diesel,80000.0,Hyundai
Mahindra TUV 300,575000.0,2015,Diesel,80000.0,Mahindra
Maruti Swift Dzire,707000.0,2017,Diesel,94932.0,Maruti
Maruti Baleno,593000.0,2016,Petrol,75140.0,Maruti
Chevrolet Beat,250000.0,2011,Petrol,88000.0,Chevrolet
Hyundai i20,685000.0,2016,Petrol,73969.0,Hyundai
Hyundai Verna,699000.0,2016,Petrol,62598.0,Hyundai
Toyota Corolla Altis,1200000.0,2017,Petrol,70000.0,Toyota
Maruti Alto 800,425000.0,2021,Petrol,24343.0,Maruti
Volkswagen Polo,380000.0,2014,Diesel,110000.0,Volkswagen
Volkswagen Polo,574000.0,2017,Petrol,58917.0,Volkswagen
Maruti Swift,573000.0,2016,Petrol,72338.0,Maruti
Tata Indica V2,70000.0,2003,Diesel,50000.0,Tata
Mahindra XUV500,685000.0,2015,Diesel,110000.0,Mahindra
Honda Brio,425000.0,2012,Petrol,41000.0,Honda
Hyundai i10,265000.0,2009,Petrol,70000.0,Hyundai
Maruti Swift Dzire,600000.0,2019,Petrol,25887.0,Maruti
Honda City,650000.0,2016,Petrol,40000.0,Honda
Maruti Swift,430000.0,2015,Diesel,50000.0,Maruti
Maruti Eeco,530000.0,2021,Petrol,10000.0,Maruti
Volkswagen Polo,1075000.0,2022,Petrol,20000.0,Volkswagen
Hyundai Verna,750000.0,2017,Petrol,60000.0,Hyundai
Hyundai i20,615000.0,2017,Petrol,64235.0,Hyundai
Maruti Baleno,746000.0,2018,Diesel,83873.0,Maruti
Skoda Rapid,370000.0,2012,Diesel,120000.0,Skoda
Hyundai Verna,667000.0,2016,Petrol,93059.0,Hyundai
Maruti Baleno,634000.0,2017,Petrol,45681.0,Maruti
Maruti 1000,40000.0,1998,Petrol,50000.0,Maruti
Honda Jazz,579000.0,2017,Petrol,45938.0,Honda
Maruti Baleno,510000.0,2018,Petrol,40000.0,Maruti
Maruti Swift,634000.0,2018,Petrol,57423.0,Maruti
Hyundai Grand i10,527000.0,2015,Petrol,60942.0,Hyundai
Hyundai Creta,900000.0,2018,Petrol,70000.0,Hyundai
Jeep Compass,1500000.0,2018,Diesel,80000.0,Jeep
Hyundai Grand i10 Nios,650000.0,2021,Petrol,10000.0,Hyundai
Toyota Innova,965000.0,2012,Diesel,120000.0,Toyota
Hyundai Verna,400000.0,2013,Diesel,120000.0,Hyundai
Fiat Linea,300000.0,2009,Petrol,50000.0,Fiat
Hyundai i20,982000.0,2020,Petrol,14949.0,Hyundai
Maruti Baleno,674000.0,2017,Petrol,77995.0,Maruti
Tata Nexon,810000.0,2021,Petrol,20000.0,Tata
Maruti Ciaz,792000.0,2020,Petrol,40908.0,Maruti
Hyundai Grand i10,513000.0,2016,Petrol,39693.0,Hyundai
Hyundai Verna,360000.0,2010,Petrol,40000.0,Hyundai
Maruti Swift,579000.0,2016,Petrol,63411.0,Maruti
Maruti Swift,550000.0,2018,Petrol,30000.0,Maruti
Hyundai Grand i10,383000.0,2014,Petrol,94221.0,Hyundai
Hyundai i20,605000.0,2017,Petrol,93975.0,Hyundai
Mahindra XUV300,985000.0,2019,Petrol,30000.0,Mahindra
Volkswagen Polo,935000.0,2020,Petrol,30155.0,Volkswagen
Volkswagen Polo,675000.0,2016,Petrol,59006.0,Volkswagen
Maruti Zen,135000.0,2004,Petrol,100000.0,Maruti
Tata Nexon,1345000.0,2022,Petrol,18570.0,Tata
Maruti Baleno,734000.0,2016,Diesel,61263.0,Maruti
Honda WR-V,701000.0,2017,Petrol,65507.0,Honda
Renault Duster,535000.0,2014,Diesel,100000.0,Renault
Honda WR-V,789000.0,2017,Petrol,26158.0,Honda
Maruti Swift,548000.0,2015,Petrol,35250.0,Maruti
Mahindra Quanto,350000.0,2012,Diesel,65965.0,Mahindra
Maruti Celerio,477000.0,2015,Petrol,40304.0,Maruti
Land Rover Freelander 2,1525000.0,2013,Diesel,80000.0,Land Rover
Maruti Swift,515000.00000000006,2014,Petrol,56661.0,Maruti
Hyundai i20,562000.0,2016,Petrol,90213.0,Hyundai
Volkswagen Vento,345000.0,2010,Petrol,70000.0,Volkswagen
Hyundai Verna,475000.0,2013,Diesel,120000.0,Hyundai
Nissan Magnite,670000.0,2021,Petrol,10000.0,Nissan
Honda Jazz,950000.0,2021,Petrol,20739.0,Honda
Hyundai i20,700000.0,2020,Petrol,20000.0,Hyundai
OpelCorsa,80000.0,2004,Petrol,70000.0,Opel
Mahindra Thar,1500000.0,2021,Petrol,10000.0,Mahindra
Chevrolet Cruze,370000.0,2009,Diesel,60000.0,Chevrolet
Hyundai i20,550000.0,2015,Diesel,70000.0,Hyundai
Hyundai i20,581000.0,2015,Petrol,47127.0,Hyundai
Maruti Swift,582000.0,2017,Petrol,47038.0,Maruti
Honda City,185000.0,2007,Petrol,120000.0,Honda
Hyundai Grand i10,531000.0,2018,Petrol,40769.0,Hyundai
Hyundai Grand i10,558000.0,2017,Petrol,34757.0,Hyundai
Hyundai Santro Xing,155000.0,2006,Petrol,100000.0,Hyundai
Hyundai Grand i10,508000.0,2016,Petrol,88119.0,Hyundai
Hyundai Grand i10,542000.0,2017,Petrol,57176.0,Hyundai
Maruti Swift,501000.0,2015,Petrol,62223.0,Maruti
Maruti Ertiga,875000.0,2018,Petrol,55000.0,Maruti
Mahindra Scorpio,1370000.0,2020,Diesel,52000.0,Mahindra
Maruti Eeco,485000.0,2018,Petrol,63251.0,Maruti
Hyundai i10,300000.0,2010,Petrol,20000.0,Hyundai
Chevrolet Cruze,350000.0,2009,Diesel,60000.0,Chevrolet
Ford Ikon,55000.0,2004,Petrol,80000.0,Ford
Hyundai Grand i10,630000.0,2018,Petrol,40000.0,Hyundai
Hyundai i20,417000.0,2012,Petrol,67444.0,Hyundai
Maruti Baleno,631000.0,2016,Petrol,63837.0,Maruti
Mahindra Xylo,465000.00000000006,2012,Diesel,61000.0,Mahindra
Maruti Swift,544000.0,2016,Petrol,60777.0,Maruti
Maruti Baleno,704000.0,2016,Petrol,39248.0,Maruti
Honda Brio,359000.0,2015,Petrol,96198.0,Honda
Honda City,520000.0,2013,Petrol,50000.0,Honda
Maruti Wagon R,335000.0,2015,Petrol,81207.0,Maruti
Maruti Swift,766000.0,2021,Petrol,48148.0,Maruti
Maruti Celerio,350000.0,2015,Petrol,120000.0,Maruti
Tata Zest,480000.0,2018,Diesel,90000.0,Tata
Mahindra Thar,822000.0000000001,2017,Diesel,60000.0,Mahindra
Fiat Linea,190000.0,2009,Petrol,120000.0,Fiat
Honda New Accord,600000.0,2008,Petrol,70000.0,Honda
Mahindra XUV300,995000.0,2022,Diesel,30000.0,Mahindra
Maruti Omni,120000.0,2001,Petrol,30000.0,Maruti
Nissan Terrano,575000.0,2013,Diesel,120000.0,Nissan
Maruti Alto 800,260000.0,2014,Petrol,60000.0,Maruti
Maruti Swift,539000.0,2015,Petrol,67245.0,Maruti
Hyundai Verna,1006000.0,2018,Petrol,30518.0,Hyundai
Maruti Ciaz,796000.0,2018,Diesel,102407.0,Maruti
Hyundai i20,636000.0,2015,Petrol,53606.0,Hyundai
Skoda Yeti,1400000.0,2015,Diesel,90000.0,Skoda
Maruti Baleno,615000.0,2016,Petrol,44253.0,Maruti
Maruti Eeco,500000.0,2021,Cng,40000.0,Maruti
Tata Tiago,718000.0,2021,Petrol,34702.0,Tata
Maruti Swift,436000.00000000006,2012,Petrol,42762.0,Maruti
Maruti Alto K10,280000.0,2015,Petrol,50000.0,Maruti
Renault Triber,780000.0,2022,Petrol,30000.0,Renault
Mahindra XUV500,900000.0,2016,Diesel,80000.0,Mahindra
Maruti Ertiga,1300000.0,2022,Cng,20000.0,Maruti
Maruti SX4,300000.0,2014,Cng,50000.0,Maruti
Maruti Swift Dzire,670000.0,2020,Petrol,40000.0,Maruti
Maruti Baleno,900000.0,2020,Petrol,10000.0,Maruti
Maruti Baleno,600000.0,2016,Petrol,60000.0,Maruti
Chevrolet Spark,110000.0,2008,Petrol,110000.0,Chevrolet
Hyundai i20,605000.0,2016,Petrol,57459.0,Hyundai
Hyundai Grand i10,559000.0,2017,Petrol,70381.0,Hyundai
Volkswagen Polo,268000.0,2012,Diesel,90000.0,Volkswagen
Maruti Ciaz,780000.0,2020,Petrol,80648.0,Maruti
Hyundai Creta,864000.0,2016,Petrol,81853.0,Hyundai
Hyundai Santro Xing,240000.0,2009,Petrol,40000.0,Hyundai
Honda Brio,341000.0,2012,Petrol,90802.0,Honda
Hyundai Santro Xing,240000.0,2009,Petrol,40000.0,Hyundai
Hyundai Santro,513000.0,2021,Petrol,16502.0,Hyundai
Maruti Ignis,661000.0,2021,Petrol,31530.0,Maruti
Maruti Ertiga,800000.0,2017,Diesel,120000.0,Maruti
Maruti Swift,520000.0,2015,Diesel,80000.0,Maruti
Honda City,600000.0,2014,Petrol,71086.0,Honda
Maruti Ritz,300000.0,2011,Diesel,110000.0,Maruti
Hyundai i20 N Line,1295000.0,2021,Petrol,18000.0,Hyundai
Honda City,630000.0,2014,Petrol,60000.0,Honda
Chevrolet Tavera,475000.0,2016,Diesel,120000.0,Chevrolet
Hyundai i10,275000.0,2011,Petrol,70000.0,Hyundai
Honda Jazz,575000.0,2016,Petrol,25000.0,Honda
Honda Brio,338000.0,2012,Petrol,69210.0,Honda
Honda Jazz,604000.0,2018,Petrol,71165.0,Honda
BMW X7,600000.0,2022,Petrol,10000.0,BMW
Maruti Swift Dzire,327000.0,2010,Diesel,86543.0,Maruti
Maruti Baleno,621000.0,2016,Petrol,67225.0,Maruti
Tata Indica V2,240000.0,2017,Diesel,100000.0,Tata
Hyundai Grand i10,621000.0,2018,Petrol,16247.0,Hyundai
Mahindra Renault Logan,140000.0,2007,Petrol,80000.0,Mahindra Renault
Maruti Baleno,708000.0,2017,Petrol,39481.0,Maruti
Maruti Celerio,443000.0,2018,Petrol,61227.0,Maruti
Honda City,180000.0,2006,Petrol,80000.0,Honda
Renault Duster,700000.0,2016,Diesel,112521.0,Renault
Honda City,1450000.0,2021,Petrol,20000.0,Honda
Volkswagen Ameo,520000.0,2016,Petrol,60000.0,Volkswagen
Tata Tiago,470000.0,2018,Petrol,40000.0,Tata
Renault Duster,600000.0,2016,Diesel,50000.0,Renault
Mahindra e2o Plus,460000.0,2017,Electric,20000.0,Mahindra
OpelCorsa,75000.0,2003,Petrol,110000.0,Opel
Maruti Baleno,649000.0,2017,Petrol,63359.0,Maruti
Hyundai i20,657000.0,2017,Diesel,125227.0,Hyundai
Volkswagen Polo,420000.0,2012,Diesel,100000.0,Volkswagen
Maruti Swift,629000.0,2015,Diesel,71884.0,Maruti
Honda Brio,322000.0,2012,Petrol,79059.0,Honda
Maruti Baleno,620000.0,2016,Petrol,80000.0,Maruti
Maruti Swift,435000.0,2013,Petrol,69124.0,Maruti
Toyota Innova,960000.0,2012,Diesel,120000.0,Toyota
Maruti Ritz,317000.0,2010,Petrol,73340.0,Maruti
Hyundai Grand i10,574000.0,2017,Petrol,44268.0,Hyundai
Citroen C3,780000.0,2022,Petrol,10000.0,Citroen
Honda Jazz,800000.0,2018,Petrol,60000.0,Honda
Honda City,925000.0,2020,Petrol,30000.0,Honda
Maruti Ciaz,775000.0,2017,Petrol,50000.0,Maruti
Tata Nano,70000.0,2011,Petrol,80000.0,Tata
Renault Duster,500000.0,2014,Diesel,70000.0,Renault
Maruti Swift Dzire,350000.0,2009,Diesel,120000.0,Maruti
Toyota Innova,1125000.0,2012,Diesel,120000.0,Toyota
Honda Amaze,830000.0000000001,2020,Petrol,20000.0,Honda
Kia Seltos,1475000.0,2020,Diesel,37354.0,Kia
Mahindra XUV500,834000.0,2014,Diesel,80426.0,Mahindra
Maruti Ciaz,674000.0,2016,Petrol,89801.0,Maruti
OpelCorsa,65000.0,2004,Petrol,120000.0,Opel
Hyundai Grand i10,547000.0,2019,Petrol,69199.0,Hyundai
Maruti Swift,413000.0,2012,Petrol,78249.0,Maruti
Maruti Swift,709000.0,2021,Petrol,29905.0,Maruti
Honda Jazz,528000.0,2017,Petrol,60442.0,Honda
Renault Duster,691000.0,2014,Diesel,66463.0,Renault
Skoda Rapid,1145000.0,2020,Petrol,40844.0,Skoda
Volkswagen Polo,855000.0000000001,2021,Petrol,62696.0,Volkswagen
Maruti Swift,800000.0,2021,Petrol,30000.0,Maruti
Ford Aspire,550000.0,2017,Petrol,44000.0,Ford
Hyundai i20,400000.0,2012,Petrol,70000.0,Hyundai
Tata Indica V2,130000.0,2012,Diesel,120000.0,Tata
Hyundai Verna,375000.0,2012,Diesel,120000.0,Hyundai
Maruti Swift Dzire,650000.0,2020,Petrol,40000.0,Maruti
Kia Sonet,1300000.0,2021,Diesel,80000.0,Kia
Maruti Baleno,609000.0,2016,Petrol,79415.0,Maruti
Maruti Swift Dzire,678000.0,2017,Diesel,88411.0,Maruti
Volkswagen Vento,375000.0,2011,Diesel,120000.0,Volkswagen
Maruti Swift,449000.0,2012,Diesel,106516.0,Maruti
Maruti Swift,552000.0,2015,Diesel,88509.0,Maruti
Mahindra XUV500,925000.0,2015,Diesel,120000.0,Mahindra
Ford Ikon,56000.0,2004,Petrol,80000.0,Ford
Maruti Swift,426000.0,2013,Petrol,44437.0,Maruti
Hyundai i20,607000.0,2015,Diesel,83731.0,Hyundai
Ford Ikon,56000.0,2004,Petrol,80000.0,Ford
Mahindra Bolero Power Plus,844999.9999999999,2018,Diesel,77000.0,Mahindra
MG Hector,1650000.0,2020,Petrol,23000.0,MG
Ford Figo,240000.0,2012,Diesel,110000.0,Ford
Maruti Wagon R,680000.0,2022,Petrol,30000.0,Maruti
Toyota Innova,500000.0,2006,Diesel,120000.0,Toyota
Tata Manza,250000.0,2011,Petrol,60000.0,Tata
Maruti Baleno,720000.0,2018,Petrol,80000.0,Maruti
Tata Nano,60000.0,2011,Petrol,110000.0,Tata
Skoda Superb,357000.0,2010,Petrol,70000.0,Skoda
Maruti Ciaz,798000.0,2018,Petrol,45621.0,Maruti
Renault Captur,858000.0,2018,Diesel,38199.0,Renault
Maruti Esteem,80000.0,2004,Petrol,90000.0,Maruti
Hyundai i20,608000.0,2016,Petrol,91660.0,Hyundai
Honda City,698000.0,2015,Petrol,51947.0,Honda
Tata Hexa,1250000.0,2018,Diesel,80000.0,Tata
Maruti SX4 S Cross,751000.0,2016,Diesel,76836.0,Maruti
Honda Brio,535000.0,2015,Petrol,27000.0,Honda
Hyundai Verna,1035000.0,2017,Petrol,33222.0,Hyundai
Hyundai i10,328000.0,2013,Petrol,47333.0,Hyundai
Hyundai Grand i10 Nios,725000.0,2021,Petrol,20000.0,Hyundai
Hyundai Verna,740000.0,2017,Petrol,46000.0,Hyundai
Toyota Innova,875000.0,2012,Diesel,68000.0,Toyota
Nissan Micra Active,480000.0,2015,Petrol,40000.0,Nissan
Mitsubishi Lancer,76000.0,2001,Diesel,90000.0,Mitsubishi
Ford Fiesta,190000.0,2010,Petrol,80000.0,Ford
Hyundai i10,210000.0,2010,Petrol,90000.0,Hyundai
Maruti Swift,480000.0,2014,Diesel,80000.0,Maruti
Hyundai Verna,380000.0,2012,Diesel,150000.0,Hyundai
Tata Nexon,1280000.0,2022,Petrol,20000.0,Tata
Ford Ecosport,770000.0,2016,Petrol,43791.0,Ford
Maruti Swift,599000.0,2018,Petrol,87660.0,Maruti
Mahindra XUV500,800000.0,2016,Diesel,90000.0,Mahindra
Hyundai Santro Xing,232000.0,2011,Petrol,71938.0,Hyundai
Hyundai Verna,525000.0,2013,Petrol,104938.0,Hyundai
Honda City,950000.0,2020,Petrol,30000.0,Honda
Skoda Rapid,635000.0,2017,Petrol,124707.0,Skoda
Volkswagen Polo,400000.0,2012,Diesel,70000.0,Volkswagen
Hyundai Creta,966000.0,2017,Petrol,88556.0,Hyundai
Ford Ecosport,781000.0,2017,Diesel,48743.0,Ford
Skoda Superb,385000.0,2012,Petrol,100000.0,Skoda
Mahindra XUV500,600000.0,2012,Diesel,120000.0,Mahindra
Mahindra TUV 300,600000.0,2016,Diesel,70000.0,Mahindra
Skoda Superb,365000.0,2012,Petrol,90000.0,Skoda
Mahindra Bolero Camper,749000.0,2019,Diesel,70000.0,Mahindra
Fiat Punto,350000.0,2014,Diesel,120000.0,Fiat
Hyundai i20,700000.0,2020,Petrol,20000.0,Hyundai
Hyundai EON,230000.0,2012,Petrol,50000.0,Hyundai
Honda WR-V,875000.0,2018,Petrol,51338.0,Honda
Hyundai Creta,925000.0,2017,Petrol,97334.0,Hyundai
Hyundai i20,700000.0,2020,Petrol,20000.0,Hyundai
Hyundai Creta,930000.0,2016,Petrol,53031.0,Hyundai
Hyundai Creta,898000.0,2016,Petrol,51580.0,Hyundai
Maruti S-Presso,449000.0,2020,Petrol,23920.0,Maruti
Hyundai Creta,1485000.0,2018,Diesel,65000.0,Hyundai
Honda Brio,335000.0,2012,Petrol,66434.0,Honda
Honda WR-V,825000.0,2017,Petrol,54097.0,Honda
Toyota Glanza,935000.0,2021,Petrol,27655.0,Toyota
Kia Seltos,1540000.0,2022,Petrol,10000.0,Kia
Hyundai Creta,1290000.0,2019,Diesel,70000.0,Hyundai
Hyundai Elantra,50000.0,2007,Diesel,150000.0,Hyundai
Kia Sonet,1025000.0,2021,Petrol,10000.0,Kia
Honda City,600000.0,2016,Diesel,110000.0,Honda
Maruti Eeco,435000.0,2020,Petrol,30000.0,Maruti
Honda WR-V,808000.0,2017,Petrol,14338.0,Honda
Maruti Eeco,435000.0,2020,Petrol,30000.0,Maruti
Maruti Wagon R,278000.0,2011,Petrol,73799.0,Maruti
Mahindra XUV300,1261000.0,2021,Petrol,39139.0,Mahindra
Hyundai Venue,850000.0,2020,Petrol,20000.0,Hyundai
